subset,label,person,id,acceleration,time,dimension
train,clap2,james,500,-4.0,1.0,y
train,clap2,james,500,-28.0,1.0,z
train,clap2,james,500,-14.0,1.1,x
train,clap2,james,500,-2.0,1.1,y
train,clap2,james,500,-30.0,1.1,z
train,clap2,james,501,-12.0,0.0,x
train,clap2,james,501,-26.0,0.0,y
train,clap2,james,501,-23.0,0.0,z
train,clap2,james,501,-13.0,0.1,x
train,clap2,james,501,-19.0,0.1,y
train,clap2,james,501,-23.0,0.1,z
train,clap2,james,501,-13.0,0.2,x
train,clap2,james,501,-20.0,0.2,y
train,clap2,james,501,-19.0,0.2,z
train,clap2,james,501,-8.0,0.3,x
train,clap2,james,501,-18.0,0.3,y
train,clap2,james,501,-20.0,0.3,z
train,clap2,james,501,-6.0,0.4,x
train,clap2,james,501,-17.0,0.4,y
train,clap2,james,501,-21.0,0.4,z
train,clap2,james,501,-10.0,0.5,x
train,clap2,james,501,-29.0,0.5,y
train,clap2,james,501,-20.0,0.5,z
train,clap2,james,501,-16.0,0.6,x
train,clap2,james,501,-49.0,0.6,y
train,clap2,james,501,-6.0,0.6,z
train,clap2,james,501,-23.0,0.7,x
train,clap2,james,501,-21.0,0.7,y
train,clap2,james,501,6.0,0.7,z
train,clap2,james,501,-14.0,0.8,x
train,clap2,james,501,-16.0,0.8,y
train,clap2,james,501,1.0,0.8,z
train,clap2,james,501,-1.0,0.9,x
train,clap2,james,501,-25.0,0.9,y
train,clap2,james,501,-39.0,0.9,z
train,clap2,james,501,-25.0,1.0,x
train,clap2,james,501,-12.0,1.0,y
train,clap2,james,501,-5.0,1.0,z
train,clap2,james,501,-14.0,1.1,x
train,clap2,james,501,-12.0,1.1,y
train,clap2,james,501,-38.0,1.1,z
train,clap2,james,501,-22.0,1.2,x
train,clap2,james,501,-13.0,1.2,y
train,clap2,james,501,-13.0,1.2,z
train,clap2,james,501,-12.0,1.3,x
train,clap2,james,501,-27.0,1.3,y
train,clap2,james,501,-22.0,1.3,z
train,clap2,james,501,-12.0,1.4,x
train,clap2,james,501,-21.0,1.4,y
train,clap2,james,501,-23.0,1.4,z
train,clap2,james,502,-15.0,0.0,x
train,clap2,james,502,-22.0,0.0,y
train,clap2,james,502,-17.0,0.0,z
train,clap2,james,502,-14.0,0.1,x
train,clap2,james,502,-20.0,0.1,y
train,clap2,james,502,-16.0,0.1,z
train,clap2,james,502,-7.0,0.2,x
train,clap2,james,502,-19.0,0.2,y
train,clap2,james,502,-21.0,0.2,z
train,clap2,james,502,-10.0,0.3,x
train,clap2,james,502,-21.0,0.3,y
train,clap2,james,502,-19.0,0.3,z
train,clap2,james,502,-22.0,0.4,x
train,clap2,james,502,-41.0,0.4,y
train,clap2,james,502,-12.0,0.4,z
train,clap2,james,502,-22.0,0.5,x
train,clap2,james,502,-23.0,0.5,y
train,clap2,james,502,1.0,0.5,z
train,clap2,james,502,-15.0,0.6,x
train,clap2,james,502,-14.0,0.6,y
train,clap2,james,502,1.0,0.6,z
train,clap2,james,502,7.0,0.7,x
train,clap2,james,502,-35.0,0.7,y
train,clap2,james,502,-51.0,0.7,z
train,clap2,james,502,-23.0,0.8,x
train,clap2,james,502,-15.0,0.8,y
train,clap2,james,502,-8.0,0.8,z
train,clap2,james,502,-4.0,0.9,x
train,clap2,james,502,-20.0,0.9,y
train,clap2,james,502,-37.0,0.9,z
train,clap2,james,502,-20.0,1.0,x
train,clap2,james,502,-20.0,1.0,y
train,clap2,james,502,-14.0,1.0,z
train,clap2,james,502,-15.0,1.1,x
train,clap2,james,502,-25.0,1.1,y
train,clap2,james,502,-17.0,1.1,z
train,clap2,james,502,-15.0,1.2,x
train,clap2,james,502,-23.0,1.2,y
train,clap2,james,502,-19.0,1.2,z
train,clap2,james,502,-15.0,1.3,x
train,clap2,james,502,-22.0,1.3,y
train,clap2,james,502,-17.0,1.3,z
train,clap2,james,503,-12.0,0.0,x
train,clap2,james,503,-2.0,0.0,y
train,clap2,james,503,-29.0,0.0,z
train,clap2,james,503,-13.0,0.1,x
train,clap2,james,503,-1.0,0.1,y
train,clap2,james,503,-30.0,0.1,z
train,clap2,james,503,-11.0,0.2,x
train,clap2,james,503,0.0,0.2,y
train,clap2,james,503,-35.0,0.2,z
train,clap2,james,503,-12.0,0.3,x
train,clap2,james,503,-4.0,0.3,y
train,clap2,james,503,-31.0,0.3,z
train,clap2,james,503,-22.0,0.4,x
train,clap2,james,503,-1.0,0.4,y
train,clap2,james,503,-15.0,0.4,z
train,clap2,james,503,-16.0,0.5,x
train,clap2,james,503,0.0,0.5,y
train,clap2,james,503,-9.0,0.5,z
train,clap2,james,503,-15.0,0.6,x
train,clap2,james,503,4.0,0.6,y
train,clap2,james,503,-51.0,0.6,z
train,clap2,james,503,-19.0,0.7,x
train,clap2,james,503,-4.0,0.7,y
train,clap2,james,503,-7.0,0.7,z
train,clap2,james,503,-11.0,0.8,x
train,clap2,james,503,1.0,0.8,y
train,clap2,james,503,-44.0,0.8,z
train,clap2,james,503,-12.0,0.9,x
train,clap2,james,503,-4.0,0.9,y
train,clap2,james,503,-32.0,0.9,z
train,clap2,james,503,-11.0,1.0,x
train,clap2,james,503,-4.0,1.0,y
train,clap2,james,503,-28.0,1.0,z
train,clap2,james,503,-13.0,1.1,x
train,clap2,james,503,-2.0,1.1,y
train,clap2,james,503,-30.0,1.1,z
train,clap2,james,504,-15.0,0.0,x
train,clap2,james,504,-22.0,0.0,y
train,clap2,james,504,-17.0,0.0,z
train,clap2,james,504,-14.0,0.1,x
train,clap2,james,504,-22.0,0.1,y
train,clap2,james,504,-17.0,0.1,z
train,clap2,james,504,-12.0,0.2,x
train,clap2,james,504,-20.0,0.2,y
train,clap2,james,504,-18.0,0.2,z
train,clap2,james,504,-5.0,0.3,x
train,clap2,james,504,-18.0,0.3,y
train,clap2,james,504,-22.0,0.3,z
train,clap2,james,504,-14.0,0.4,x
train,clap2,james,504,-36.0,0.4,y
train,clap2,james,504,-18.0,0.4,z
train,clap2,james,504,-23.0,0.5,x
train,clap2,james,504,-39.0,0.5,y
train,clap2,james,504,-2.0,0.5,z
train,clap2,james,504,-19.0,0.6,x
train,clap2,james,504,-18.0,0.6,y
train,clap2,james,504,4.0,0.6,z
train,clap2,james,504,-13.0,0.7,x
train,clap2,james,504,-2.0,0.7,y
train,clap2,james,504,-11.0,0.7,z
train,clap2,james,504,-17.0,0.8,x
train,clap2,james,504,-11.0,0.8,y
train,clap2,james,504,-18.0,0.8,z
train,clap2,james,504,-30.0,0.9,x
train,clap2,james,504,-9.0,0.9,y
train,clap2,james,504,-1.0,0.9,z
train,clap2,james,504,18.0,1.0,x
train,clap2,james,504,-34.0,1.0,y
train,clap2,james,504,-32.0,1.0,z
train,clap2,james,504,-16.0,1.1,x
train,clap2,james,504,-22.0,1.1,y
train,clap2,james,504,-17.0,1.1,z
train,clap2,james,504,-14.0,1.2,x
train,clap2,james,504,-25.0,1.2,y
train,clap2,james,504,-17.0,1.2,z
train,clap2,james,504,-15.0,1.3,x
train,clap2,james,504,-23.0,1.3,y
train,clap2,james,504,-18.0,1.3,z
train,clap2,james,504,-14.0,1.4,x
train,clap2,james,504,-21.0,1.4,y
train,clap2,james,504,-18.0,1.4,z
train,clap2,james,505,-11.0,0.0,x
train,clap2,james,505,0.0,0.0,y
train,clap2,james,505,-30.0,0.0,z
train,clap2,james,505,-19.0,0.1,x
train,clap2,james,505,-3.0,0.1,y
train,clap2,james,505,-23.0,0.1,z
train,clap2,james,505,-22.0,0.2,x
train,clap2,james,505,-2.0,0.2,y
train,clap2,james,505,-5.0,0.2,z
train,clap2,james,505,-1.0,0.3,x
train,clap2,james,505,-9.0,0.3,y
train,clap2,james,505,-69.0,0.3,z
train,clap2,james,505,-21.0,0.4,x
train,clap2,james,505,-4.0,0.4,y
train,clap2,james,505,-16.0,0.4,z
train,clap2,james,505,20.0,0.5,x
train,clap2,james,505,-15.0,0.5,y
train,clap2,james,505,-43.0,0.5,z
train,clap2,james,505,-14.0,0.6,x
train,clap2,james,505,0.0,0.6,y
train,clap2,james,505,-29.0,0.6,z
train,clap2,james,505,-10.0,0.7,x
train,clap2,james,505,-4.0,0.7,y
train,clap2,james,505,-30.0,0.7,z
train,clap2,james,505,-13.0,0.8,x
train,clap2,james,505,-1.0,0.8,y
train,clap2,james,505,-30.0,0.8,z
train,clap2,james,505,-12.0,0.9,x
train,clap2,james,505,-1.0,0.9,y
train,clap2,james,505,-28.0,0.9,z
train,clap2,james,505,-13.0,1.0,x
train,clap2,james,505,-1.0,1.0,y
train,clap2,james,505,-30.0,1.0,z
train,clap2,james,505,-13.0,1.1,x
train,clap2,james,505,-2.0,1.1,y
train,clap2,james,505,-29.0,1.1,z
train,clap2,james,506,-11.0,0.0,x
train,clap2,james,506,-2.0,0.0,y
train,clap2,james,506,-30.0,0.0,z
train,clap2,james,506,-10.0,0.1,x
train,clap2,james,506,-2.0,0.1,y
train,clap2,james,506,-32.0,0.1,z
train,clap2,james,506,-9.0,0.2,x
train,clap2,james,506,-3.0,0.2,y
train,clap2,james,506,-35.0,0.2,z
train,clap2,james,506,-10.0,0.3,x
train,clap2,james,506,-2.0,0.3,y
train,clap2,james,506,-33.0,0.3,z
train,clap2,james,506,-15.0,0.4,x
train,clap2,james,506,0.0,0.4,y
train,clap2,james,506,-26.0,0.4,z
train,clap2,james,506,-25.0,0.5,x
train,clap2,james,506,1.0,0.5,y
train,clap2,james,506,-7.0,0.5,z
train,clap2,james,506,-16.0,0.6,x
train,clap2,james,506,1.0,0.6,y
train,clap2,james,506,-12.0,0.6,z
train,clap2,james,506,-15.0,0.7,x
train,clap2,james,506,0.0,0.7,y
train,clap2,james,506,-44.0,0.7,z
train,clap2,james,506,-18.0,0.8,x
train,clap2,james,506,-3.0,0.8,y
train,clap2,james,506,-2.0,0.8,z
train,clap2,james,506,-11.0,0.9,x
train,clap2,james,506,0.0,0.9,y
train,clap2,james,506,-39.0,0.9,z
train,clap2,james,506,-11.0,1.0,x
train,clap2,james,506,-7.0,1.0,y
train,clap2,james,506,-29.0,1.0,z
train,clap2,james,506,-11.0,1.1,x
train,clap2,james,506,-4.0,1.1,y
train,clap2,james,506,-28.0,1.1,z
train,clap2,james,507,-12.0,0.0,x
train,clap2,james,507,-1.0,0.0,y
train,clap2,james,507,-31.0,0.0,z
train,clap2,james,507,-13.0,0.1,x
train,clap2,james,507,-2.0,0.1,y
train,clap2,james,507,-28.0,0.1,z
train,clap2,james,507,-11.0,0.2,x
train,clap2,james,507,0.0,0.2,y
train,clap2,james,507,-31.0,0.2,z
train,clap2,james,507,-12.0,0.3,x
train,clap2,james,507,-1.0,0.3,y
train,clap2,james,507,-33.0,0.3,z
train,clap2,james,507,-12.0,0.4,x
train,clap2,james,507,2.0,0.4,y
train,clap2,james,507,-30.0,0.4,z
train,clap2,james,507,-18.0,0.5,x
train,clap2,james,507,1.0,0.5,y
train,clap2,james,507,-22.0,0.5,z
train,clap2,james,507,-23.0,0.6,x
train,clap2,james,507,-5.0,0.6,y
train,clap2,james,507,-9.0,0.6,z
train,clap2,james,507,0.0,0.7,x
train,clap2,james,507,-7.0,0.7,y
train,clap2,james,507,-64.0,0.7,z
train,clap2,james,507,-20.0,0.8,x
train,clap2,james,507,-6.0,0.8,y
train,clap2,james,507,-14.0,0.8,z
train,clap2,james,507,-5.0,0.9,x
train,clap2,james,507,-4.0,0.9,y
train,clap2,james,507,-49.0,0.9,z
train,clap2,james,507,-14.0,1.0,x
train,clap2,james,507,-3.0,1.0,y
train,clap2,james,507,-31.0,1.0,z
train,clap2,james,507,-10.0,1.1,x
train,clap2,james,507,-5.0,1.1,y
train,clap2,james,507,-30.0,1.1,z
train,clap2,james,507,-15.0,1.2,x
train,clap2,james,507,-1.0,1.2,y
train,clap2,james,507,-28.0,1.2,z
train,clap2,james,508,-7.0,0.0,x
train,clap2,james,508,-27.0,0.0,y
train,clap2,james,508,-16.0,0.0,z
train,clap2,james,508,-7.0,0.1,x
train,clap2,james,508,-27.0,0.1,y
train,clap2,james,508,-17.0,0.1,z
train,clap2,james,508,-6.0,0.2,x
train,clap2,james,508,-27.0,0.2,y
train,clap2,james,508,-20.0,0.2,z
train,clap2,james,508,-10.0,0.3,x
train,clap2,james,508,-30.0,0.3,y
train,clap2,james,508,-21.0,0.3,z
train,clap2,james,508,-20.0,0.4,x
train,clap2,james,508,-17.0,0.4,y
train,clap2,james,508,-9.0,0.4,z
train,clap2,james,508,-15.0,0.5,x
train,clap2,james,508,-13.0,0.5,y
train,clap2,james,508,-3.0,0.5,z
train,clap2,james,508,17.0,0.6,x
train,clap2,james,508,-56.0,0.6,y
train,clap2,james,508,-55.0,0.6,z
train,clap2,james,508,-20.0,0.7,x
train,clap2,james,508,-3.0,0.7,y
train,clap2,james,508,-8.0,0.7,z
train,clap2,james,508,-12.0,0.8,x
train,clap2,james,508,-12.0,0.8,y
train,clap2,james,508,0.0,0.8,z
train,clap2,james,508,-15.0,0.9,x
train,clap2,james,508,-16.0,0.9,y
train,clap2,james,508,-23.0,0.9,z
train,clap2,james,508,-7.0,1.0,x
train,clap2,james,508,-21.0,1.0,y
train,clap2,james,508,-25.0,1.0,z
train,clap2,james,508,-10.0,1.1,x
train,clap2,james,508,-20.0,1.1,y
train,clap2,james,508,-22.0,1.1,z
train,clap2,james,509,-14.0,0.0,x
train,clap2,james,509,-20.0,0.0,y
train,clap2,james,509,-17.0,0.0,z
train,clap2,james,509,-9.0,0.1,x
train,clap2,james,509,-20.0,0.1,y
train,clap2,james,509,-22.0,0.1,z
train,clap2,james,509,-3.0,0.2,x
train,clap2,james,509,-17.0,0.2,y
train,clap2,james,509,-22.0,0.2,z
train,clap2,james,509,-10.0,0.3,x
train,clap2,james,509,-28.0,0.3,y
train,clap2,james,509,-25.0,0.3,z
train,clap2,james,509,-17.0,0.4,x
train,clap2,james,509,-49.0,0.4,y
train,clap2,james,509,-12.0,0.4,z
train,clap2,james,509,-19.0,0.5,x
train,clap2,james,509,-25.0,0.5,y
train,clap2,james,509,-1.0,0.5,z
train,clap2,james,509,-22.0,0.6,x
train,clap2,james,509,-7.0,0.6,y
train,clap2,james,509,3.0,0.6,z
train,clap2,james,509,-12.0,0.7,x
train,clap2,james,509,-2.0,0.7,y
train,clap2,james,509,-13.0,0.7,z
train,clap2,james,509,-23.0,0.8,x
train,clap2,james,509,-14.0,0.8,y
train,clap2,james,509,-18.0,0.8,z
train,clap2,james,509,-29.0,0.9,x
train,clap2,james,509,-10.0,0.9,y
train,clap2,james,509,-2.0,0.9,z
train,clap2,james,509,6.0,1.0,x
train,clap2,james,509,-24.0,1.0,y
train,clap2,james,509,-37.0,1.0,z
train,clap2,james,509,-20.0,1.1,x
train,clap2,james,509,-15.0,1.1,y
train,clap2,james,509,-14.0,1.1,z
train,clap2,james,509,-13.0,1.2,x
train,clap2,james,509,-25.0,1.2,y
train,clap2,james,509,-20.0,1.2,z
train,clap2,james,509,-11.0,1.3,x
train,clap2,james,509,-19.0,1.3,y
train,clap2,james,509,-22.0,1.3,z
train,clap2,james,509,-6.0,1.4,x
train,clap2,james,509,-17.0,1.4,y
train,clap2,james,509,-20.0,1.4,z
train,clap2,james,509,-8.0,1.5,x
train,clap2,james,509,-21.0,1.5,y
train,clap2,james,509,-22.0,1.5,z
train,clap2,james,510,-9.0,0.0,x
train,clap2,james,510,-2.0,0.0,y
train,clap2,james,510,-32.0,0.0,z
train,clap2,james,510,-10.0,0.1,x
train,clap2,james,510,-3.0,0.1,y
train,clap2,james,510,-35.0,0.1,z
train,clap2,james,510,-12.0,0.2,x
train,clap2,james,510,0.0,0.2,y
train,clap2,james,510,-31.0,0.2,z
train,clap2,james,510,-21.0,0.3,x
train,clap2,james,510,0.0,0.3,y
train,clap2,james,510,-15.0,0.3,z
train,clap2,james,510,-16.0,0.4,x
train,clap2,james,510,0.0,0.4,y
train,clap2,james,510,-11.0,0.4,z
train,clap2,james,510,-12.0,0.5,x
train,clap2,james,510,8.0,0.5,y
train,clap2,james,510,-57.0,0.5,z
train,clap2,james,510,-18.0,0.6,x
train,clap2,james,510,-3.0,0.6,y
train,clap2,james,510,-7.0,0.6,z
train,clap2,james,510,-14.0,0.7,x
train,clap2,james,510,0.0,0.7,y
train,clap2,james,510,-30.0,0.7,z
train,clap2,james,510,-11.0,0.8,x
train,clap2,james,510,-5.0,0.8,y
train,clap2,james,510,-34.0,0.8,z
train,clap2,james,510,-9.0,0.9,x
train,clap2,james,510,-2.0,0.9,y
train,clap2,james,510,-29.0,0.9,z
train,clap2,james,510,-12.0,1.0,x
train,clap2,james,510,-2.0,1.0,y
train,clap2,james,510,-30.0,1.0,z
train,clap2,james,510,-10.0,1.1,x
train,clap2,james,510,-4.0,1.1,y
train,clap2,james,510,-29.0,1.1,z
train,clap2,james,511,-12.0,0.0,x
train,clap2,james,511,-1.0,0.0,y
train,clap2,james,511,-32.0,0.0,z
train,clap2,james,511,-12.0,0.1,x
train,clap2,james,511,0.0,0.1,y
train,clap2,james,511,-32.0,0.1,z
train,clap2,james,511,-19.0,0.2,x
train,clap2,james,511,-1.0,0.2,y
train,clap2,james,511,-13.0,0.2,z
train,clap2,james,511,-18.0,0.3,x
train,clap2,james,511,6.0,0.3,y
train,clap2,james,511,-8.0,0.3,z
train,clap2,james,511,-18.0,0.4,x
train,clap2,james,511,2.0,0.4,y
train,clap2,james,511,-24.0,0.4,z
train,clap2,james,511,-20.0,0.5,x
train,clap2,james,511,-1.0,0.5,y
train,clap2,james,511,-5.0,0.5,z
train,clap2,james,511,-15.0,0.6,x
train,clap2,james,511,0.0,0.6,y
train,clap2,james,511,-41.0,0.6,z
train,clap2,james,511,-11.0,0.7,x
train,clap2,james,511,-4.0,0.7,y
train,clap2,james,511,-28.0,0.7,z
train,clap2,james,511,-13.0,0.8,x
train,clap2,james,511,-2.0,0.8,y
train,clap2,james,511,-30.0,0.8,z
train,clap2,james,511,-13.0,0.9,x
train,clap2,james,511,0.0,0.9,y
train,clap2,james,511,-28.0,0.9,z
train,clap2,james,511,-13.0,1.0,x
train,clap2,james,511,-1.0,1.0,y
train,clap2,james,511,-29.0,1.0,z
train,clap2,james,512,-12.0,0.0,x
train,clap2,james,512,-3.0,0.0,y
train,clap2,james,512,-31.0,0.0,z
train,clap2,james,512,-12.0,0.1,x
train,clap2,james,512,-3.0,0.1,y
train,clap2,james,512,-30.0,0.1,z
train,clap2,james,512,-11.0,0.2,x
train,clap2,james,512,-2.0,0.2,y
train,clap2,james,512,-35.0,0.2,z
train,clap2,james,512,-14.0,0.3,x
train,clap2,james,512,-1.0,0.3,y
train,clap2,james,512,-31.0,0.3,z
train,clap2,james,512,-21.0,0.4,x
train,clap2,james,512,-1.0,0.4,y
train,clap2,james,512,-14.0,0.4,z
train,clap2,james,512,-15.0,0.5,x
train,clap2,james,512,-4.0,0.5,y
train,clap2,james,512,-18.0,0.5,z
train,clap2,james,512,-22.0,0.6,x
train,clap2,james,512,5.0,0.6,y
train,clap2,james,512,-29.0,0.6,z
train,clap2,james,512,-20.0,0.7,x
train,clap2,james,512,-8.0,0.7,y
train,clap2,james,512,-4.0,0.7,z
train,clap2,james,512,-19.0,0.8,x
train,clap2,james,512,0.0,0.8,y
train,clap2,james,512,-32.0,0.8,z
train,clap2,james,512,-10.0,0.9,x
train,clap2,james,512,-8.0,0.9,y
train,clap2,james,512,-33.0,0.9,z
train,clap2,james,512,-11.0,1.0,x
train,clap2,james,512,-4.0,1.0,y
train,clap2,james,512,-28.0,1.0,z
train,clap2,james,512,-12.0,1.1,x
train,clap2,james,512,-3.0,1.1,y
train,clap2,james,512,-31.0,1.1,z
train,clap2,james,513,-10.0,0.0,x
train,clap2,james,513,-21.0,0.0,y
train,clap2,james,513,-22.0,0.0,z
train,clap2,james,513,-9.0,0.1,x
train,clap2,james,513,-22.0,0.1,y
train,clap2,james,513,-23.0,0.1,z
train,clap2,james,513,-9.0,0.2,x
train,clap2,james,513,-24.0,0.2,y
train,clap2,james,513,-28.0,0.2,z
train,clap2,james,513,-12.0,0.3,x
train,clap2,james,513,-21.0,0.3,y
train,clap2,james,513,-23.0,0.3,z
train,clap2,james,513,-16.0,0.4,x
train,clap2,james,513,-11.0,0.4,y
train,clap2,james,513,-12.0,0.4,z
train,clap2,james,513,-12.0,0.5,x
train,clap2,james,513,-11.0,0.5,y
train,clap2,james,513,-15.0,0.5,z
train,clap2,james,513,-13.0,0.6,x
train,clap2,james,513,-21.0,0.6,y
train,clap2,james,513,-28.0,0.6,z
train,clap2,james,513,-18.0,0.7,x
train,clap2,james,513,-4.0,0.7,y
train,clap2,james,513,-10.0,0.7,z
train,clap2,james,513,0.0,0.8,x
train,clap2,james,513,-39.0,0.8,y
train,clap2,james,513,-51.0,0.8,z
train,clap2,james,513,-12.0,0.9,x
train,clap2,james,513,-19.0,0.9,y
train,clap2,james,513,-22.0,0.9,z
train,clap2,james,513,-8.0,1.0,x
train,clap2,james,513,-23.0,1.0,y
train,clap2,james,513,-21.0,1.0,z
train,clap2,james,513,-9.0,1.1,x
train,clap2,james,513,-22.0,1.1,y
train,clap2,james,513,-23.0,1.1,z
train,clap2,james,514,-24.0,0.0,x
train,clap2,james,514,-24.0,0.0,y
train,clap2,james,514,-6.0,0.0,z
train,clap2,james,514,-15.0,0.1,x
train,clap2,james,514,-12.0,0.1,y
train,clap2,james,514,-5.0,0.1,z
train,clap2,james,514,-13.0,0.2,x
train,clap2,james,514,-9.0,0.2,y
train,clap2,james,514,-20.0,0.2,z
train,clap2,james,514,-1.0,0.3,x
train,clap2,james,514,-20.0,0.3,y
train,clap2,james,514,-17.0,0.3,z
train,clap2,james,514,-6.0,0.4,x
train,clap2,james,514,-24.0,0.4,y
train,clap2,james,514,-14.0,0.4,z
train,clap2,james,514,-10.0,0.5,x
train,clap2,james,514,-39.0,0.5,y
train,clap2,james,514,-10.0,0.5,z
train,clap2,james,514,-18.0,0.6,x
train,clap2,james,514,-50.0,0.6,y
train,clap2,james,514,1.0,0.6,z
train,clap2,james,514,-17.0,0.7,x
train,clap2,james,514,-35.0,0.7,y
train,clap2,james,514,8.0,0.7,z
train,clap2,james,514,-19.0,0.8,x
train,clap2,james,514,-16.0,0.8,y
train,clap2,james,514,7.0,0.8,z
train,clap2,james,514,-8.0,0.9,x
train,clap2,james,514,-11.0,0.9,y
train,clap2,james,514,-3.0,0.9,z
train,clap2,james,514,0.0,1.0,x
train,clap2,james,514,-22.0,1.0,y
train,clap2,james,514,-47.0,1.0,z
train,clap2,james,514,-26.0,1.1,x
train,clap2,james,514,-21.0,1.1,y
train,clap2,james,514,-9.0,1.1,z
train,clap2,james,514,-14.0,1.2,x
train,clap2,james,514,-12.0,1.2,y
train,clap2,james,514,-4.0,1.2,z
train,clap2,james,514,-10.0,1.3,x
train,clap2,james,514,-15.0,1.3,y
train,clap2,james,514,-24.0,1.3,z
train,clap2,james,514,-2.0,1.4,x
train,clap2,james,514,-18.0,1.4,y
train,clap2,james,514,-19.0,1.4,z
train,clap2,james,515,-12.0,0.0,x
train,clap2,james,515,-26.0,0.0,y
train,clap2,james,515,-18.0,0.0,z
train,clap2,james,515,-10.0,0.1,x
train,clap2,james,515,-24.0,0.1,y
train,clap2,james,515,-15.0,0.1,z
train,clap2,james,515,-5.0,0.2,x
train,clap2,james,515,-24.0,0.2,y
train,clap2,james,515,-13.0,0.2,z
train,clap2,james,515,2.0,0.3,x
train,clap2,james,515,-23.0,0.3,y
train,clap2,james,515,-24.0,0.3,z
train,clap2,james,515,0.0,0.4,x
train,clap2,james,515,-29.0,0.4,y
train,clap2,james,515,-34.0,0.4,z
train,clap2,james,515,-20.0,0.5,x
train,clap2,james,515,-69.0,0.5,y
train,clap2,james,515,12.0,0.5,z
train,clap2,james,515,-14.0,0.6,x
train,clap2,james,515,-31.0,0.6,y
train,clap2,james,515,15.0,0.6,z
train,clap2,james,515,-12.0,0.7,x
train,clap2,james,515,-8.0,0.7,y
train,clap2,james,515,6.0,0.7,z
train,clap2,james,515,7.0,0.8,x
train,clap2,james,515,-6.0,0.8,y
train,clap2,james,515,-58.0,0.8,z
train,clap2,james,515,-25.0,0.9,x
train,clap2,james,515,-13.0,0.9,y
train,clap2,james,515,-11.0,0.9,z
train,clap2,james,515,-25.0,1.0,x
train,clap2,james,515,-13.0,1.0,y
train,clap2,james,515,0.0,1.0,z
train,clap2,james,515,-6.0,1.1,x
train,clap2,james,515,-29.0,1.1,y
train,clap2,james,515,-25.0,1.1,z
train,clap2,james,515,-14.0,1.2,x
train,clap2,james,515,-19.0,1.2,y
train,clap2,james,515,-19.0,1.2,z
train,clap2,james,515,-13.0,1.3,x
train,clap2,james,515,-24.0,1.3,y
train,clap2,james,515,-20.0,1.3,z
train,clap2,james,516,-21.0,0.0,x
train,clap2,james,516,-4.0,0.0,y
train,clap2,james,516,-12.0,0.0,z
train,clap2,james,516,-16.0,0.1,x
train,clap2,james,516,-11.0,0.1,y
train,clap2,james,516,-16.0,0.1,z
train,clap2,james,516,-5.0,0.2,x
train,clap2,james,516,-22.0,0.2,y
train,clap2,james,516,-18.0,0.2,z
train,clap2,james,516,-5.0,0.3,x
train,clap2,james,516,-19.0,0.3,y
train,clap2,james,516,-21.0,0.3,z
train,clap2,james,516,-7.0,0.4,x
train,clap2,james,516,-35.0,0.4,y
train,clap2,james,516,-14.0,0.4,z
train,clap2,james,516,-12.0,0.5,x
train,clap2,james,516,-46.0,0.5,y
train,clap2,james,516,-13.0,0.5,z
train,clap2,james,516,-18.0,0.6,x
train,clap2,james,516,-40.0,0.6,y
train,clap2,james,516,-2.0,0.6,z
train,clap2,james,516,-19.0,0.7,x
train,clap2,james,516,-21.0,0.7,y
train,clap2,james,516,1.0,0.7,z
train,clap2,james,516,-14.0,0.8,x
train,clap2,james,516,-14.0,0.8,y
train,clap2,james,516,0.0,0.8,z
train,clap2,james,516,31.0,0.9,x
train,clap2,james,516,-47.0,0.9,y
train,clap2,james,516,-57.0,0.9,z
train,clap2,james,516,-19.0,1.0,x
train,clap2,james,516,-24.0,1.0,y
train,clap2,james,516,-5.0,1.0,z
train,clap2,james,516,-15.0,1.1,x
train,clap2,james,516,-16.0,1.1,y
train,clap2,james,516,-2.0,1.1,z
train,clap2,james,517,-11.0,0.0,x
train,clap2,james,517,-3.0,0.0,y
train,clap2,james,517,-30.0,0.0,z
train,clap2,james,517,-12.0,0.1,x
train,clap2,james,517,-2.0,0.1,y
train,clap2,james,517,-31.0,0.1,z
train,clap2,james,517,-10.0,0.2,x
train,clap2,james,517,-2.0,0.2,y
train,clap2,james,517,-37.0,0.2,z
train,clap2,james,517,-12.0,0.3,x
train,clap2,james,517,-1.0,0.3,y
train,clap2,james,517,-28.0,0.3,z
train,clap2,james,517,-20.0,0.4,x
train,clap2,james,517,-1.0,0.4,y
train,clap2,james,517,-17.0,0.4,z
train,clap2,james,517,-18.0,0.5,x
train,clap2,james,517,0.0,0.5,y
train,clap2,james,517,-10.0,0.5,z
train,clap2,james,517,-10.0,0.6,x
train,clap2,james,517,0.0,0.6,y
train,clap2,james,517,-60.0,0.6,z
train,clap2,james,517,-21.0,0.7,x
train,clap2,james,517,-2.0,0.7,y
train,clap2,james,517,-10.0,0.7,z
train,clap2,james,517,0.0,0.8,x
train,clap2,james,517,-13.0,0.8,y
train,clap2,james,517,-58.0,0.8,z
train,clap2,james,517,-15.0,0.9,x
train,clap2,james,517,-3.0,0.9,y
train,clap2,james,517,-29.0,0.9,z
train,clap2,james,517,-11.0,1.0,x
train,clap2,james,517,-4.0,1.0,y
train,clap2,james,517,-29.0,1.0,z
train,clap2,james,517,-13.0,1.1,x
train,clap2,james,517,-1.0,1.1,y
train,clap2,james,517,-30.0,1.1,z
